he_displaced_threshold_ft,lighted,le_displaced_threshold_ft,le_elevation_ft,airport_ref,le_longitude_deg,surface,airport_ident,he_longitude_deg,width_ft,le_heading_degT,he_latitude_deg,length_ft,he_heading_degT,he_elevation_ft,id,le_ident,he_ident,le_latitude_deg,closed
,0,,,26135,,TURF-G,XA00,,60,,,1620,,,249088,18,36,,0
,0,,,26136,,CONC,XA01,,100,,,100,,,269251,H1,,,0
,0,,,26137,,TURF,XA02,,60,,,1200,,,257629,02,20,,0
,0,,,26138,,TURF,XA03,,100,,,2300,,,250926,18,36,,0
,0,,,26139,,TURF,XA04,,30,,,2100,,,252021,01,19,,0
,0,,,26140,-102.631,ASPH,XA05,-102.618,26,98.2,34.1003,3960,278.2,,239707,09,27,34.1018,0
,0,,,26141,,CONC,XA06,,50,,,50,,,269252,H1,,,0
,0,,,26142,,TURF,XA07,,50,,,1800,,,256805,13,31,,0
,1,,,26143,-99.0908,ASPH,XA08,-99.0924,60,186.2,28.1596,4800,6.2,,240660,18,36,28.1727,0
,0,,,26144,,TURF,XA09,,80,,,3000,,,257045,18,36,,0
,0,,,26145,,TURF,XA10,,70,,,500,,,250922,18,36,,0
,0,,,26146,,CONC,XA11,,60,,,60,,,269253,H1,,,0
,0,,,26147,,TURF,XA12,,60,,,2000,,,254494,18,36,,0
,0,,,26148,,CONC,XA13,,40,,,38,,,269254,H1,,,0
,1,,,26149,,CONC-G,XA14,,35,,,35,,,269255,H1,H1,,0
,0,,,26150,,TURF,XA15,,100,,,1900,,,247152,16,34,,0
,0,,,26151,,TURF,XA16,,150,,,2800,,,257553,04,22,,0
,0,,,26152,,TURF,XA17,,50,,,2200,,,257809,18,36,,0
,1,,,26153,,CONC,XA18,,40,,,40,,,269256,H1,H1,,0
,0,,,26154,,CONC,XA19,,38,,,38,,,269257,H1,,,0
,1,,,26155,,CONC,XA20,,25,,,25,,,269258,H1,H1,,0
,1,,,26156,,CONC,XA21,,50,,,50,,,269259,H1,H1,,0
,1,,,26157,,CONC,XA22,,40,,,40,,,269260,H1,H1,,0
,0,,,26158,,TURF,XA23,,60,,,2800,,,251465,17,35,,0
,0,,,26159,,CONC,XA24,,40,,,40,,,269261,H1,,,0
,0,,,26160,,CONC,XA25,,32,,,50,,,269262,H1,,,0
,1,,,26161,,CONC,XA26,,50,,,50,,,269263,H1,H1,,0
,0,,,26162,,CONC,XA27,,20,,,20,,,269264,H1,,,0
,1,,,26163,,TURF,XA28,,100,,,100,,,269265,H1,H1,,0
,1,,,26164,,MATS,XA29,,45,,,45,,,269266,H1,H1,,0
,1,,,26165,,CONC,XA30,,20,,,20,,,269267,H1,H1,,0
,0,,,26166,,TURF-F,XA31,,200,,,3150,,,252953,11,29,,0
,0,,,26167,,TURF,XA32,,100,,,3000,,,251902,01,19,,0
,0,,,26168,,TURF,XA33,,75,,,1700,,,255356,17,35,,0
,0,,,26169,,TURF,XA34,,150,,,3000,,,251801,18,36,,0
,0,,,26170,,TURF,XA35,,50,,,50,,,269268,H1,H1,,0
,1,,,26171,,CONC,XA36,,40,,,40,,,269269,H1,H1,,0
,1,,,26172,,CONC,XA37,,40,,,40,,,269270,H1,H1,,0
,0,,,26173,,TURF,XA38,,80,,,80,,,269271,H1,H1,,0
,1,,,26174,,CONC,XA39,,40,,,40,,,269272,H1,H1,,0
,0,,,26175,,TURF,XA40,,75,,,2480,,,248773,16,34,,0
,0,,,26176,,TURF,XA41,,60,,,3700,,,249487,14,32,,0
,0,,,26177,,TURF-G,XA42,,60,,,1600,,,246718,09,27,,0
,0,,,26178,,ASPH,XA43,,50,,,2350,,,252934,12,30,,0
,0,,,26179,,TURF-F,XA44,,75,,,2200,,,256830,18,36,,0
,0,,,26180,,TURF,XA45,,100,,,2800,,,254754,13,31,,0
,0,,,26181,,TURF,XA46,,60,,,2300,,,254299,17,35,,0
,0,,,26182,,TURF-G,XA47,,100,,,1700,,,250544,17,35,,0
,0,,,26183,,TURF,XA48,,40,,,1800,,,249826,14,32,,0
,0,,,26184,,CALICHE,XA49,,70,,,5000,,,250150,08,26,,0
,0,,,26184,,CALICHE,XA49,,50,,,2500,,,250151,15,33,,0
,1,,,26185,,CONC,XA50,,64,,,64,,,269273,H1,H1,,0
,0,,,26186,,TURF,XA51,,40,,,1600,,,248356,02,20,,0
1000,0,,,26187,,TURF,XA52,,50,,,3000,,,246978,18,36,,0
,1,,,45838,,TURF-G,XA53,,40,,,60,,,264725,H1,H1,,0
,1,,,45823,,CONC,XA54,,30,,,30,,,264702,H1,H1,,0
,1,,,45839,,CONC-G,XA56,,50,,,50,,,264703,H1,H1,,0
,1,,,7627,,ASPH-G,XA57,,60,,,60,,,269274,H1,H1,,0
,1,,,26216,,CONC,XA59,,40,,,40,,,269275,H1,H1,,0
,1,,,26204,,CONC-G,XA60,,40,,,40,,,269276,H1,H1,,0
,1,,,45807,,CONC,XA61,,45,,,45,,,264704,H1,H1,,0
,1,,,45807,,CONC,XA61,,45,,,45,,,270890,H2,H2,,0
,1,,,26222,,CONC,XA62,,30,,,30,,,269277,H1,H1,,0
,1,,,26222,,CONC,XA62,,30,,,30,,,269278,H2,H2,,0
,0,,,26188,,TURF,XA63,,100,,,100,,,269279,H1,H1,,0
,0,,,26189,-99.3894,ASPH-TRTD-G,XA64,-99.3812,60,136.1,28.9579,3800,316.1,,240227,13,31,28.9654,0
,0,,,26190,,TURF,XA65,,100,,,3200,,,248886,17,35,,0
,1,,,26191,-99.2927,ASPH,XA66,-99.2801,80,126,28.071,5000,306,,240226,12,30,28.079,0
,1,,,26192,,MATS,XA67,,45,,,45,,,269280,H1,H1,,0
,0,,,26193,,TURF-G,XA68,,100,,,1700,,,249544,06,24,,0
,0,,,26193,,TURF-G,XA68,,100,,,3100,,,249545,18,36,,0
,0,,,26194,,TURF,XA69,,50,,,50,,,269281,H1,H1,,0
,1,,,26195,,CONC,XA70,,40,,,40,,,269282,H1,H1,,0
,0,,,26196,,TURF,XA71,,75,,,2400,,,247766,17,35,,0
,0,,,26197,,TURF,XA72,,30,,,2400,,,251168,08,26,,0
,0,,,26197,,TURF,XA72,,30,,,1900,,,251169,17,35,,0
,0,,,26198,,CONC,XA73,,35,,,35,,,269283,H1,,,0
,0,,,26198,,CONC,XA73,,35,,,35,,,269284,H2,,,0
,1,,,26199,,CONC,XA74,,50,,,50,,,269285,H1,H1,,0
,1,,,26199,,CONC,XA74,,50,,,50,,,269286,H2,H2,,0
,0,,,26200,,TURF,XA75,,100,,,2800,,,257147,18,36,,0
,1,,,26201,,CONC,XA76,,15,,,15,,,269287,H1,H1,,0
,0,,,26202,,DIRT,XA77,,40,,,4150,,,249471,15,33,,0
,0,,,26203,,TURF-G,XA78,,50,,,1600,,,248281,04,22,,0
,0,,,26203,,TURF-G,XA78,,50,,,1600,,,248282,13,31,,0
,1,,,45806,,CONC,XA79,,48,,,48,,,264705,H1,H1,,0
,0,,,26205,,CONC,XA80,,60,,,60,,,269288,H1,,,0
,0,,,26206,,CONC,XA81,,30,,,30,,,269289,H1,,,0
,0,,,26206,,CONC,XA81,,50,,,50,,,269290,H2,,,0
,0,,,26207,,CONC,XA82,,20,,,20,,,269291,H1,,,0
,0,,,26208,,CONC,XA83,,75,,,75,,,269292,H1,,,0
,0,,,26209,,TURF,XA84,,50,,,1500,,,249091,15,33,,0
,0,,,26210,,TURF-G,XA85,,100,,,3800,,,255784,14,32,,0
,0,,,26211,,ASPH-G,XA86,,40,,,2975,,,257241,15,33,,0
,0,,,26212,,CONC,XA87,,40,,,40,,,269293,H1,,,0
,0,,,26213,,TURF-G,XA88,,150,,,2800,,,251707,06,24,,0
,0,,772,26214,-100.023,ASPH-G,XA89,-100.014,75,146,28.2025,5305,326,767,256495,14,32,28.2146,0
,1,,,26215,,TURF,XA90,,40,,,2300,,,258141,18,36,,0
,0,,,45850,,TURF,XA91,,150,,,3200,,,264613,18,36,,0
,0,,,26217,,TURF-DIRT-G,XA92,,50,,,3000,,,255382,18,36,,0
,1,,,26218,-99.6549,ASPH,XA93,-99.6539,60,176,28.6129,4700,356,,249307,17,35,28.6258,0
,1,,,26219,,CONC-G,XA94,,30,,,30,,,269294,H1,H1,,0
,0,,,26220,,GRVL-F,XA95,,50,,,1900,,,254986,18,36,,0
,0,,,26221,,GRVL,XA96,,35,,,1600,,,251162,12,30,,0
,0,,,26223,,TURF,XA98,,50,,,2200,,,252065,03,21,,0
,0,,,26224,,TURF,XA99,,100,,,2300,,,255682,17,35,,0
,0,,,347322,,,XBL,,,,,3500,,,347324,,,,0
,0,,,301809,,Grassed black silt sand,XBN,,98,,,1919,,,310549,05,23,,0
,0,,,41918,,Asphalt,XBRO,,75,,,2529,,,307605,07,25,,0
,0,,1467,30591,11.7676,CON,XMUC,11.8212,197,83,48.3669,13123,263,1449,257416,08L,26R,48.3628,0
,0,,1486,30591,11.751,CON,XMUC,11.8046,197,83,48.3448,13123,263,1470,257417,08R,26L,48.3407,0
,0,,,41917,,Asphalt,XPLO,,75,,,1958,,,307606,02,20,,0
,0,,,26225,,TURF,XS00,,50,,,2000,,,252246,01,19,,0
,0,,,26226,,ASPH,XS01,,36,,,2000,,,253892,18,36,,0
,0,,,26227,,ASPH,XS02,,48,,,48,,,269295,H1,H1,,0
,0,,,26228,,TURF,XS03,,75,,,2000,,,246676,08,26,,0
,0,,,26228,,TURF,XS03,,60,,,2500,,,246677,18,36,,0
,0,,,26229,,CONC,XS04,,100,,,100,,,269296,H1,,,0
,0,,,26230,,TURF,XS05,,30,,,2100,,,249671,14,32,,0
,0,,,26231,,TURF,XS06,,30,,,2200,,,247249,15,33,,0
,0,,,26232,,TURF,XS07,,100,,,2100,,,253903,13,31,,0
,0,,,26233,,TURF,XS08,,60,,,2200,,,252646,01,19,,0
,0,,,26234,,TURF,XS09,,125,,,4100,,,246709,18,36,,0
,0,,,26235,-96.805,ASPH,XS10,-96.7956,60,53.9,28.12,3700,233.9,,242780,05,23,28.1139,0
,0,,,26235,,ASPH,XS10,,60,,,4600,,,251660,15,33,,0
,0,,,26236,-99.3637,ASPH,XS11,-99.3547,60,116,29.7747,3200,296,,243674,11,29,29.7785,0
,0,,,26237,-98.0222,ASPH,XS12,-98.0128,25,100,30.6753,3000,280,,245120,10,28,30.6767,0
,0,,,26238,,GRAVEL,XS13,,50,,,2200,,,248338,14,32,,0
,0,,,26239,,TURF,XS14,,100,,,5300,,,252734,18,36,,0
,0,,,26240,,TURF,XS15,,100,,,3000,,,251376,E,W,,0
,0,,,26241,,CONC,XS16,,65,,,65,,,269297,H1,,,0
,0,,,26242,,TURF,XS17,,150,,,3500,,,248567,17,35,,0
,0,,,26243,,TURF,XS18,,150,,,4000,,,258098,17,35,,0
,0,,,26244,,CONC,XS19,,40,,,40,,,269298,H1,,,0
,0,,,26245,-99.2998,ASPH,XS20,-99.2958,50,160,30.1493,3700,340,,245745,16,34,30.1589,0
,0,,,26246,,TURF,XS21,,50,,,2500,,,255772,13,31,,0
,0,,,26247,,GRAVEL,XS22,,35,,,2110,,,248108,01,19,,0
,0,,,26248,,TURF-P,XS23,,200,,,2600,,,255613,16,34,,0
,0,,,26249,,ASPH,XS24,,20,,,2700,,,252533,10,28,,0
,0,,,26250,,TURF,XS25,,75,,,1900,,,248398,17,35,,0
,0,,,26251,,CONC,XS26,,20,,,25,,,269299,H1,,,0
,0,,,26252,,TURF,XS27,,120,,,1660,,,256615,17,35,,0
,0,,,26253,,TURF,XS28,,120,,,2200,,,252873,17,35,,0
,0,,,26254,,TURF,XS29,,110,,,1800,,,249914,17,35,,0
,0,,,26255,,TURF,XS30,,50,,,2100,,,255947,17,35,,0
,0,,,26256,,TURF,XS31,,40,,,2100,,,249082,17,35,,0
,0,,,26257,,CONC,XS32,,40,,,40,,,269300,H1,,,0
,0,,,26258,,TURF,XS33,,43,,,2600,,,249351,11,29,,0
,0,,,26259,,TURF,XS34,,100,,,1500,,,254037,13,31,,0
,0,,,26260,,TURF,XS35,,50,,,2500,,,254319,17,35,,0
,0,,,45849,,GRVL,XS36,,50,,,2000,,,264556,11,29,,0
,0,,,26261,,CONC,XS37,,30,,,30,,,269301,H1,,,0
,0,,,26262,,ASPH,XS38,,36,,,36,,,269302,H1,H1,,0
,0,,,26263,,TURF,XS39,,50,,,2000,,,253714,E,W,,0
,0,,,26263,,TURF,XS39,,50,,,2000,,,253715,NW,SE,,0
,0,,,26264,-99.0033,ASPH,XS40,-98.9969,40,136,28.7972,3000,316,,241323,13,31,28.8031,0
,1,,,26265,,CONC,XS41,,56,,,56,,,269303,H1,H1,,0
,0,,,26266,,TURF,XS42,,50,,,2100,,,253912,14,32,,0
,0,,,26267,,TURF,XS43,,100,,,1600,,,251485,10,28,,0
,0,,,26267,,TURF,XS43,,100,,,1600,,,251486,14,32,,0
,0,,,26267,,TURF,XS43,,100,,,2000,,,251487,16,34,,0
,0,,,26268,-104.223,ASPH,XS44,-104.202,60,80,31.0167,6300,260,,245913,08,26,31.0139,0
,0,,,26269,,TURF,XS45,,20,,,20,,,269304,H1,H1,,0
,0,,,26270,,TURF,XS46,,75,,,2200,,,248328,02,20,,1
,0,,,26270,,TURF,XS46,,75,,,2400,,,248329,09,27,,1
,0,,,26270,,CON,XS46,,50,,,50,,,329295,H1,H1,,0
,0,,,26271,,TURF,XS47,,60,,,2000,,,253424,14,32,,0
,0,,,26271,,TURF,XS47,,100,,,1800,,,253425,18,36,,0
,0,,,45830,,TURF,XS48,,40,,,2840,,,264492,03,21,,0
,0,,,26272,,TURF,XS49,,80,,,2700,,,256276,07,25,,0
,0,,,26273,,TURF,XS50,,100,,,3515,,,254684,09,27,,0
,0,,,26273,,TURF,XS50,,100,,,3260,,,254685,13,31,,0
,0,,,26274,,TURF,XS51,,110,,,3230,,,246378,11,29,,0
,0,,,26275,,TURF,XS52,,300,,,2640,,,269305,H1,H1,,0
200,0,400,,26276,,DIRT,XS53,,80,,,3200,,,256671,15,33,,0
,0,,,26277,,CONC,XS54,,45,,,75,,,269306,H1,,,0
,0,,,26278,,TURF,XS55,,60,,,2000,,,250210,14,32,,0
,0,,,26279,,TURF-F,XS56,,85,,,3000,,,252216,08,26,,0
,0,,,26279,,TURF-F,XS56,,50,,,2400,,,252217,15,33,,0
500,0,,,26280,,TURF,XS57,,45,,,2250,,,253968,14,32,,0
,0,,,26281,,TURF,XS58,,90,,,2200,,,247660,17,35,,0
,0,,,26282,-97.2134,ASPH,XS59,-97.2066,60,150,28.2732,4650,330,,241428,15,33,28.2842,0
,0,,,26283,,TURF,XS60,,100,,,1300,,,253610,10,28,,0
,0,,,26283,,TURF,XS60,,100,,,1800,,,253611,18,36,,0
,0,,,26284,,TURF,XS61,,60,,,4200,,,255872,02,20,,0
,0,,,26285,-99.7364,ASP,XS62,-99.7211,60,70,29.6358,5200,250,,244039,07,25,29.6308,0
,0,,,26286,,ASPH,XS63,,20,,,1800,,,248125,18,36,,0
,0,,,26287,,ASPH,XS64,,24,,,2100,,,255782,18,36,,0
,0,,,26288,,GRASS / SOD,XS65,,50,,,50,,,269307,H1,,,0
,0,,,26289,,GRAVEL,XS66,,35,,,2000,,,249589,16,34,,0
,1,300,,26289,,ASPH,XS66,,25,,,2200,,,249590,18,36,,0
,1,,4,26290,-96.9888,ASPH,XS67,-96.98,60,140,27.9386,4900,320,10,242372,14,32,27.9497,0
,0,400,,26291,,TURF,XS68,,40,,,1800,,,252192,14,32,,0
,0,,,26292,,TURF,XS69,,75,,,1400,,,252970,02,20,,0
,0,,,26293,,TURF,XS70,,100,,,3300,,,248910,16,34,,0
,0,,,26294,-98.0455,ASPH,XS71,-98.0445,70,175.4,28.7426,4000,355.4,,240510,17,35,28.7535,0
,0,,,26295,,TURF,XS72,,100,,,3600,,,257988,02,20,,0
,0,,,26296,-97.2953,ASPH,XS73,-97.2813,50,100,29.8725,4500,280,,245744,10,28,29.8746,0
,0,,,26297,,TURF,XS74,,60,,,2400,,,255138,15,33,,0
,1,,,26298,,ASPH-P,XS75,,100,,,3950,,,252478,17,35,,0
,0,,,26299,,ASPH-G,XS76,,40,,,1820,,,256877,14,32,,0
,0,,,26300,,TURF,XS77,,75,,,2200,,,254383,12,30,,0
,0,,,26301,,TURF-G,XS78,,80,,,1600,,,249444,14,32,,0
,0,,,26302,,TURF,XS79,,200,,,1800,,,249572,17,35,,0
,0,,,26303,,TURF-G,XS80,,80,,,1600,,,249731,14,32,,0
,0,,,26304,,CONC,XS81,,51,,,69,,,269308,H1,,,0
,0,,,26305,,CONC,XS82,,60,,,60,,,269309,H1,,,0
,0,,,26306,,CONC,XS83,,97,,,100,,,269310,H1,,,0
,0,,,26307,,CONC,XS84,,20,,,20,,,269311,H1,,,0
,0,,,26308,,ASPH-CONC,XS85,,90,,,90,,,269312,H1,H1,,0
,0,,,26309,,TURF,XS86,,100,,,1500,,,254421,10,28,,0
,0,,,26310,,TURF,XS87,,100,,,100,,,269313,H1,H1,,0
,0,,,26311,,TURF,XS88,,85,,,2000,,,247892,15,33,,0
,0,,,26312,,TURF,XS89,,2500,,,2500,,,252921,08,26,,0
,0,,,26312,,TURF,XS89,,2500,,,2500,,,252922,13,31,,0
,0,,,26312,,TURF,XS89,,2500,,,2500,,,252923,17,35,,0
,0,,,26313,,GRVL,XS90,,42,,,3200,,,252489,05,23,,0
,0,,,26314,-95.5999,ASPH-TURF,XS91,-95.5988,40,174.1,32.0821,3200,354.1,,240087,17,35,32.0909,0
,0,,,26315,,TURF,XS92,,60,,,2500,,,256943,12,30,,0
,1,,,26316,-98.5632,ASPH,XS93,-98.554,100,135,26.7129,4250,315,,240547,12,30,26.7211,0
,0,,,26317,-99.424,ASPH,XS94,-99.4211,100,170,27.104,5500,350,,244966,17,35,27.1189,0
,1,,,26318,,TURF,XS95,,175,,,2300,,,248866,15,33,,0
,0,,,26319,,CONC,XS96,,25,,,25,,,269314,H1,,,0
,0,,,26320,,CONC,XS97,,85,,,85,,,269315,H1,,,0
,0,,,26321,,CONC,XS98,,40,,,40,,,269316,H1,,,0
,0,,,26322,,TURF,XS99,,100,,,2600,,,251198,11,29,,0
,0,,,44992,,CON,XUBS,,,,,8202,,,271007,08,26,,0
,1,,,26323,,ASPH-G,Y01,,60,,,2413,,,256527,07,25,,0
572,0,,825,26324,-85.8165,ASPH-P,Y04,-85.8114,50,,44.917,3519,,825,254232,02,20,44.908,0
,0,,,26325,,TURF-G,Y16,,70,,,2325,,,256383,11,29,,0
800,0,450,,26326,,TURF-P,Y30,,90,,,2470,,,250270,01,19,,0
,1,,1725,26327,-97.3878,TURF-F,Y34,-97.3818,250,,44.3551,2220,,,252862,12,30,44.3594,0
,0,,,26328,,TURF-G,Y46,,100,,,2710,,,252746,18,36,,0
,1,,,26329,,TURF-G,Y48,,95,,,3245,,,257213,17,35,,0
,1,,,26330,,ASPH-G,Y49,,75,148,,3210,328,,255775,15,33,,0
,0,,992,26331,-94.7125,TURF-G,Y58,-94.7068,300,,44.2523,2570,,,249119,04,22,44.2466,0
,1,,,26331,,TURF-G,Y58,,300,,,2500,,,249120,14,32,,0
,1,,1203,26332,-95.9961,ASPH-G,Y63,-95.9876,60,,45.9813,3400,,1203,252647,14,32,45.9884,0
,1,,2338,26333,-101.849,TURF-G,Y71,-101.841,120,,46.38,3000,,2355,255713,12,30,46.3859,0
,1,,1622,26334,-88.63,ASPH-P,Y73,-88.6286,40,,46.0722,2000,,1622,249628,17,35,46.0776,0
,1,,,26335,,TURF-F,Y76,,180,,,2065,,,251769,17,35,,0
,1,,1140,26336,-91.462,TURF-F,Y77,-91.4502,130,,46.5777,3000,,1140,255031,08,26,46.5768,0
280,0,200,944,26337,-86.0076,TURF-F,Y87,-85.9989,150,,44.792,2275,,944,257943,09,27,44.7911,0
182,1,718,944,26337,-86.005,ASPH-P,Y87,-86.0025,50,,44.7828,2600,,944,257944,17,35,44.79,0
600,0,,866,26338,-85.7635,TURF-F,Y88,-85.7553,170,,44.6088,2800,,866,257099,05,23,44.6039,0
380,0,200,866,26338,-85.7583,TURF-F,Y88,-85.7562,170,,44.6029,1700,,866,257100,16,34,44.6085,0
1164,1,376,1245,26339,-85.1755,TURF-G,Y91,-85.1606,160,,44.3206,3830,,1245,247562,09,27,44.3206,0
396,1,257,1245,26339,-85.1739,TURF-G,Y91,-85.1739,150,,44.3175,2550,,1245,247563,18,36,44.3246,0
,0,,,26340,,TURF-F,Y96,,100,,,1400,,,256214,03,21,,0
,1,,830,26340,-84.2261,ASPH-F,Y96,-84.2211,60,,45.3627,2600,,830,256215,15,33,45.3689,0
,0,,838,26341,-85.9219,TURF-P,Y98,-85.9106,150,,46.6242,2600,,838,256550,05,23,46.6164,0
,0,,838,26341,-85.9202,TURF-P,Y98,-85.9133,100,,46.6184,2800,,838,256551,14,32,46.624,0
,1,,2092,26342,-101.958,TURF-P,Y99,-101.945,60,,48.0304,3200,,2099,248175,08,26,48.0304,0
,0,,,38219,,X,YAAL,,,,,3116,,,258192,09,27,,0
,1,,223,26888,117.806,GVL,YABA,117.814,98,45,-34.9401,3596,225,232,233147,05,23,-34.9471,0
,1,,226,26888,117.804,ASP,YABA,117.818,98,134,-34.9516,5906,314,217,233148,14,32,-34.9403,0
,0,,,27312,,C,YABS,,,,,4265,,,258194,01,19,,0
,0,,,27312,,C,YABS,,,,,6233,,,258193,09,27,,0
,0,,,38220,,S,YABU,,,,,3280,,,258195,12,30,,0
,0,,,27313,,G,YACI,,,,,3280,,,258196,18,36,,0
,0,,,27314,,N,YACS,,,,,3395,,,258198,03,21,,0
,0,,,27314,,N,YACS,,,,,4179,,,258197,15,33,,0
,0,,,27315,,X,YADD,,,,,3280,,,258200,01,19,,0
,0,,,27315,,X,YADD,,,,,3280,,,258199,07,25,,0
,0,,,27316,,sealed,YADG,,30,,,2515,,,300167,03,21,,0
,0,,,27316,,grass,YADG,,30,,,1456,,,300170,08,26,,0
,0,,,27316,,unsealed,YADG,,30,,,2556,,,300169,14,32,,0
,0,,,27316,,grass,YADG,,30,,,1931,,,300168,18,36,,0
,0,,,38221,,X,YADM,,,,,3937,,,258201,05,23,,0
,0,,,27317,,N,YADO,,,,,3051,,,258202,13,31,,0
,0,,,38222,,N,YADS,,,,,3772,,,258203,01,19,,0
,0,,,27318,,N,YADY,,,,,2680,,,258204,09,27,,0
,1,,,309207,,Concrete,YAFD,,121,,,121,,,318031,H16,,,0
,0,,,27319,,X,YAGD,,,,,5498,,,258205,03,21,,0
,0,,,38223,,N,YAKG,,,,,3280,,,258206,13,31,,0
,0,,,27321,,X,YALA,,,,,5413,,,258207,18,36,,0
,0,,,38224,,S,YALC,,,,,3999,,,258208,12,30,,0
,0,,,27322,,N,YALG,,,,,3707,,,258209,05,23,,0
,0,,,38225,,S,YALH,,,,,2952,,,258210,01,19,,0
,0,,,38226,,X,YALM,,,,,1968,,,258211,18,36,,0
,0,,,38227,,C,YALN,,,,,2296,,,258213,09,27,,0
,0,,,38227,,C,YALN,,,,,3608,,,258212,14,32,,0
,0,,,27323,,X,YALX,,,,,3280,,,258214,15,33,,0
,0,,,27324,,X,YALY,,,,,3280,,,258215,18,36,,0
,1,,86,26889,152.708,PEM,YAMB,152.72,148,54,-27.6366,4997,234,76,233387,04,22,-27.6446,0
,1,,84,26889,152.705,PEM,YAMB,152.716,148,159,-27.6473,9997,339,91,233388,15,33,-27.6217,0
,0,,,27325,,X,YAMC,,,,,3937,,,258216,11,29,,0
,0,,,38228,,N,YAMJ,,,,,3937,,,258217,13,31,,0
,0,,250,27326,,X,YAMK,,,,,3280,,250,258218,07,25,,0
,0,,,27326,,X,YAMK,,,,,2050,,,258219,17,35,,0
,0,,,27327,,N,YAML,,,,,4002,,,258220,09,27,,0
,0,,,38229,,N,YAMM,,,,,3608,,,258221,18,36,,0
,0,,,27329,,X,YAND,,,,,3280,,,258222,05,23,,0
,0,,,299438,,,YANG,,131,,,5906,,,327780,04,22,,0
,0,,,27331,,X,YANL,,,,,4297,,,258223,11,29,,0
,0,,,38231,,S,YANN,,,,,3444,,,258224,01,19,,0
,0,,,27332,,N,YANW,,,,,3205,,,258225,15,33,,0
,0,,,27333,,X,YAOR,,,,,3280,,,258226,18,36,,0
,0,,,27334,,X,YAPA,,,,,5905,,,258227,10,28,,0
,1,,1255,26890,146.584,ASP,YAPH,146.582,98,188,-23.6596,4777,8,1255,233243,18,36,-23.6465,0
,0,,,26891,142.987,GRS,YARA,142.993,98,55,-37.3075,2165,235,,233120,04,22,-37.311,0
,1,,1008,26891,142.985,ASP,YARA,142.997,60,125,-37.3147,4068,305,1008,233121,12,30,-37.3082,0
,0,,,27336,,N,YARD,,,,,3205,,,258228,14,32,,0
,1,,522,26892,128.447,ASP,YARG,128.454,98,21,-16.6254,7546,201,505,233437,01,19,-16.6448,0
,0,,,27337,,C,YARI,,,,,2998,,,258229,15,33,,0
,0,,,27338,,S,YARK,,,,,2132,,,258230,03,21,,0
,0,,,27339,,N,YARL,,,,,2624,,,258231,09,27,,0
,1,,3530,26893,151.609,ASP,YARM,151.625,98,58,-30.5248,5702,238,3547,233231,05,23,-30.533,0
,0,,3522,26893,151.61,GVL,YARM,151.622,98,97,-30.5253,3661,277,3555,233232,09,27,-30.5241,0
,0,,,27340,,X,YARN,,,,,3215,,,258232,12,30,,0
,0,,,38232,,X,YARP,,,,,3280,,,258233,12,30,,0
,0,,,27341,,X,YARS,,,,,3211,,,258234,15,33,,0
,0,,,27342,,X,YARY,,,,,3379,,,258235,16,34,,0
,0,,,27343,,X,YASF,,,,,3280,,,258236,08,26,,0
,0,,,38233,,N,YATL,,,,,3116,,,258237,14,32,,0
,0,,,27344,,G,YATN,,,,,3815,,,258238,15L,33R,,0
,0,,,27345,,G,YATR,,,,,3599,,,258239,10,36,,0
,0,,,38234,,N,YATY,,,,,2132,,,258241,08,26,,0
,0,,,38234,,N,YATY,,,,,2952,,,258240,18,36,,0
,0,,,27346,,B,YAUG,,,,,3887,,,258242,17,35,,0
,1,,27,26894,141.718,PER,YAUR,141.722,98,161,-13.3591,4140,341,29,233523,16,34,-13.3484,0
,0,,,27347,,S,YAUS,,,,,3937,,,258243,16,34,,0
,0,,,27348,,X,YAUV,,,,,3789,,,258244,17,35,,0
,0,,,27349,,X,YAVD,,,,,3569,,,258245,15,33,,0
,0,,,27350,,G,YAVM,,,,,2493,,,258246,04,22,,0
,0,,,27351,,G,YAWT,,,,,3280,,,258247,15,33,,0
,1,,1612,26895,130.967,ASP,YAYE,130.987,98,130,-25.193,8527,310,1626,233337,13,31,-25.1781,0
,0,,,26896,147.324,ASP,YAYR,147.329,98,22,-19.5858,4796,202,,233486,01,19,-19.5981,0
,0,,,26896,,GRS,YAYR,,98,115.1,,3697,295.1,,233487,11,29,,0
,0,,,27352,,C,YBAD,,,,,4855,,,258248,11,29,,0
952,0,,48,26897,153.002,GRS,YBAF,153.009,98,51,-27.5656,4085,231,39,233123,04L,22R,-27.571,0
,0,,44,26897,153.004,GRS,YBAF,153.013,98,51,-27.5655,3609,231,38,233122,04R,22L,-27.5717,0
165,1,,44,26897,152.997,ASP,YBAF,153.011,98,107,-27.5743,4859,287,63,233125,10L,28R,-27.5704,0
,0,,43,26897,152.998,ASP,YBAF,153.009,98,103,-27.5752,3609,283,61,233124,10R,28L,-27.5722,0
,0,,,27354,,X,YBAL,,,,,4429,,,258249,13,31,,0
,0,,,38236,,X,YBAN,,,,,4593,,,258250,05,23,,0
,0,,,38237,,G,YBAO,,,,,2132,,,258251,07,25,,0
,1,,876,26899,145.304,ASP,YBAR,145.308,98,17,-23.5552,5591,197,873,233155,01,19,-23.57,0
,0,,874,26899,145.303,CLA,YBAR,145.309,98,139,-23.5657,3104,319,877,233156,14,32,-23.5592,0
